Timestamp,State Of Charge_SoC,Charging Power_kW,Charging Voltage_V,Charging Current_A,Battery Temperature_C,Vehicle Speed_kmh,Regenerative Power_kW,Energy Supplied_kWh,Motor RPM,Time Elapsed_s
20-02-2025 04:29,28.456,5.505,497.063,11.075,20.877,51.81,0,4.233,71.259,3815
20-02-2025 04:29,28.461,1.68,296.604,5.663,33.928,109.744,0,4.235,349.816,3820
20-02-2025 04:29,28.476,5.281,255.489,20.671,27.624,53.932,0,4.242,442.738,3825
20-02-2025 04:29,28.48,1.551,342.015,4.534,33.292,100.503,0,4.245,4339.647,3830
20-02-2025 04:29,28.489,3.116,489.017,6.372,26.764,99.209,0,4.249,4118.082,3835
20-02-2025 04:30,28.508,6.924,446.327,15.513,37.162,104.758,0,4.259,1421.767,3840
20-02-2025 04:30,28.516,2.829,447.145,6.327,31.227,43.21,0,4.262,3278.661,3845
20-02-2025 04:30,28.524,3.176,253.274,12.54,34.575,104.054,0,4.267,1765.562,3850
20-02-2025 04:30,28.54,5.628,358.369,15.704,38.581,56.719,0,4.275,4117.436,3855
20-02-2025 04:30,28.55,3.646,206.137,17.688,39.389,7.716,0,4.28,16.228,3860
20-02-2025 04:30,28.558,2.757,401.348,6.869,39.421,109.103,0,4.284,3911.004,3865
20-02-2025 04:30,28.561,1.241,366.406,3.388,20.588,5.065,0,4.285,4572.19,3870
20-02-2025 04:30,28.565,1.14,482.202,2.364,31.659,45.284,0,4.287,5852.047,3875
20-02-2025 04:30,28.579,5.105,413.337,12.351,35.098,105.588,0,4.294,417.688,3880
20-02-2025 04:30,28.583,1.629,274.805,5.929,28.026,64.75,0,4.296,5463.294,3885
20-02-2025 04:30,28.6,6.047,414.055,14.604,20.277,25.913,0,4.305,5853.204,3890
20-02-2025 04:30,28.61,3.568,307.865,11.589,20.822,101.655,0,4.31,2784.801,3895
20-02-2025 04:31,28.62,3.616,273.964,13.199,37.971,78.921,0,4.315,149.961,3900
20-02-2025 04:31,28.636,5.789,278.303,20.8,31.513,82.618,0,4.323,5863.039,3905
20-02-2025 04:31,28.647,3.86,309.502,12.471,29.258,12.457,0,4.328,2461.662,3910
20-02-2025 04:31,28.662,5.597,203.7,27.474,26.936,35.307,0,4.336,3248.511,3915
20-02-2025 04:31,28.666,1.354,488.492,2.772,33.396,15.823,0,4.338,3480.182,3920
20-02-2025 04:31,28.67,1.328,259.667,5.113,20.005,30.353,0,4.34,3167.354,3925
20-02-2025 04:31,28.674,1.465,236.185,6.204,30.409,114.144,0,4.342,4863.741,3930
20-02-2025 04:31,28.682,3.041,407.977,7.453,34.359,30.079,0,4.346,1608.43,3935
20-02-2025 04:31,28.69,2.895,392.09,7.384,29.139,62.032,0,4.35,4151.732,3940
20-02-2025 04:31,28.695,1.851,261.21,7.085,29.892,108.946,0,4.352,4695.499,3945
20-02-2025 04:31,28.704,3.191,305.308,10.453,20.815,95.609,0,4.357,655.319,3950
20-02-2025 04:31,28.718,4.817,436.315,11.041,36.451,116.027,0,4.364,4019.983,3955
20-02-2025 04:32,28.73,4.452,383.68,11.602,24.552,103.094,0,4.37,938.106,3960
20-02-2025 04:32,28.742,4.202,229.6,18.302,37.48,45.623,0,4.376,3580.044,3965
20-02-2025 04:32,28.758,6.002,251.026,23.91,34.615,10.319,0,4.384,2748.332,3970
20-02-2025 04:32,28.763,1.806,472.974,3.818,38.108,90.924,0,4.386,2018.092,3975
20-02-2025 04:32,28.775,4.229,368.858,11.466,31.385,111.547,0,4.392,3574.023,3980
20-02-2025 04:32,28.791,5.717,318.143,17.97,22.988,116.825,0,4.4,5441.975,3985
20-02-2025 04:32,28.806,5.466,422.608,12.933,25.118,3.529,0,4.408,3985.913,3990
20-02-2025 04:32,28.811,1.636,356.307,4.59,36.896,37.035,0,4.41,1218.995,3995
20-02-2025 04:32,28.83,6.87,408.206,16.83,37.679,10.986,0,4.42,4031.824,4000
20-02-2025 04:32,28.834,1.626,382.444,4.251,20.073,115.124,0,4.422,4836.984,4005
20-02-2025 04:32,28.838,1.177,410.78,2.864,35.761,12.544,0,4.423,2357.157,4010
20-02-2025 04:32,28.851,4.908,316.551,15.506,26.831,35.561,0,4.43,2175.764,4015
20-02-2025 04:33,28.854,1.115,280.016,3.982,39.916,18.276,0,4.432,3835.605,4020
20-02-2025 04:33,28.865,3.668,348.94,10.511,34.663,40.94,0,4.437,1373.001,4025
20-02-2025 04:33,28.872,2.615,427.128,6.122,24.012,102.359,0,4.441,3252.978,4030
20-02-2025 04:33,28.876,1.494,447.315,3.34,27.009,75.678,0,4.443,3690.073,4035
20-02-2025 04:33,28.889,4.72,462.853,10.197,25.795,92.908,0,4.449,4242.357,4040
20-02-2025 04:33,28.894,1.796,308.581,5.819,24.352,79.9,0,4.452,4565.574,4045
20-02-2025 04:33,28.897,1.046,440.175,2.377,22.349,6.277,0,4.453,3187.243,4050
20-02-2025 04:33,28.907,3.588,391.02,9.177,28.498,56.618,0,4.458,2444.491,4055
20-02-2025 04:33,28.919,4.275,299.335,14.282,31.926,94.705,0,4.464,1578.805,4060
20-02-2025 04:33,28.932,4.629,249.339,18.564,30.683,38.971,0,4.47,5082.141,4065
20-02-2025 04:33,28.943,3.962,369.263,10.73,37.213,41.011,0,4.476,3754.192,4070
20-02-2025 04:33,28.948,1.787,234.787,7.61,33.113,40.706,0,4.478,5542.743,4075
20-02-2025 04:34,28.957,3.28,311.58,10.526,31.529,50.181,0,4.483,851.15,4080
20-02-2025 04:34,28.969,4.516,377.015,11.978,37.112,41.154,0,4.489,4886.635,4085
20-02-2025 04:34,28.987,6.264,382.625,16.37,24.893,87.976,0,4.498,658.388,4090
20-02-2025 04:34,28.99,1.296,462.528,2.802,23.258,34.269,0,4.5,2183.074,4095
20-02-2025 04:34,28.996,1.923,249.152,7.717,23.664,115.186,0,4.502,2536.165,4100
20-02-2025 04:34,29.004,2.963,467.856,6.333,38.902,21.269,0,4.507,5960.737,4105
20-02-2025 04:34,29.016,4.276,457.744,9.342,39.271,47.741,0,4.513,2158.149,4110
20-02-2025 04:34,29.021,1.98,256.707,7.713,21.704,55.052,0,4.515,4169.621,4115
20-02-2025 04:34,29.036,5.264,474.96,11.083,31.947,54.186,0,4.523,5488.753,4120
20-02-2025 04:34,29.045,3.302,421.004,7.844,31.931,62.642,0,4.527,5106.282,4125
20-02-2025 04:34,29.061,5.734,419.571,13.666,29.301,23.059,0,4.535,4083.743,4130
20-02-2025 04:34,29.066,1.677,496.298,3.378,28.027,81.422,0,4.537,3089.771,4135
20-02-2025 04:35,29.079,4.82,453.382,10.63,35.735,93.63,0,4.544,671.612,4140
20-02-2025 04:35,29.088,3.232,475.15,6.801,36.834,68.46,0,4.549,1223.546,4145
20-02-2025 04:35,29.095,2.567,332.175,7.729,26.441,10.666,0,4.552,4261.48,4150
20-02-2025 04:35,29.105,3.491,222.097,15.717,25.203,112.492,0,4.557,3543.269,4155
20-02-2025 04:35,29.112,2.702,239.942,11.259,36.962,61.39,0,4.561,2283.686,4160
20-02-2025 04:35,29.123,3.738,256.774,14.558,37.422,3.733,0,4.566,406.632,4165
20-02-2025 04:35,29.139,5.792,340.843,16.994,38.308,80.389,0,4.574,4428.041,4170
20-02-2025 04:35,29.153,4.962,306.777,16.176,20.571,6.512,0,4.581,474.541,4175
20-02-2025 04:35,29.156,1.238,240.321,5.152,32.351,79.262,0,4.583,5317.372,4180
20-02-2025 04:35,29.171,5.335,333.453,15.999,24.134,65.371,0,4.59,124.445,4185
20-02-2025 04:35,29.189,6.601,375.692,17.569,37.115,20.216,0,4.599,5039.401,4190
20-02-2025 04:35,29.192,1.11,422.31,2.628,23.461,12.317,0,4.601,132.433,4195
20-02-2025 04:36,29.206,5.041,492.298,10.24,33.319,15.518,0,4.608,1036.96,4200
20-02-2025 04:36,29.223,6.042,471.77,12.808,30.083,70.97,0,4.616,343.108,4205
20-02-2025 04:36,29.241,6.292,301.639,20.858,31.874,57.504,0,4.625,1735.44,4210
20-02-2025 04:36,29.245,1.548,391.915,3.949,37.95,77.64,0,4.627,2526.794,4215
20-02-2025 04:36,29.264,6.837,273.336,25.014,20.197,23.164,0,4.637,4521.483,4220
20-02-2025 04:36,29.276,4.542,356.532,12.74,22.494,15.445,0,4.643,2438.847,4225
20-02-2025 04:36,29.289,4.471,271.729,16.454,22.187,11.288,0,4.649,2317.186,4230
20-02-2025 04:36,29.306,6.096,369.032,16.519,25.095,38.933,0,4.658,4261.428,4235
20-02-2025 04:36,29.324,6.554,409.879,15.99,22.991,23.821,0,4.667,5633.712,4240
20-02-2025 04:36,29.343,6.946,258.734,26.848,36.297,73.063,0,4.676,5121.307,4245
20-02-2025 04:36,29.347,1.3,270.703,4.803,38.232,99.999,0,4.678,112.057,4250
20-02-2025 04:36,29.356,3.31,417.227,7.934,27.372,38.818,0,4.683,3791.935,4255
20-02-2025 04:37,29.364,2.886,391.763,7.366,39.235,81.281,0,4.687,349.881,4260
20-02-2025 04:37,29.379,5.353,318.437,16.811,25.592,25.685,0,4.694,1892.512,4265
20-02-2025 04:37,29.395,5.68,380.747,14.918,21.754,100.198,0,4.702,5105.389,4270
20-02-2025 04:37,29.408,4.87,355.743,13.689,32.461,37.226,0,4.709,5647.655,4275
20-02-2025 04:37,29.419,3.82,361.876,10.555,24.225,110.224,0,4.714,2374.69,4280
20-02-2025 04:37,29.431,4.32,420.598,10.271,28.084,5.403,0,4.72,3014.208,4285
20-02-2025 04:37,29.439,2.733,290.54,9.408,25.542,73.39,0,4.724,5270.28,4290
20-02-2025 04:37,29.454,5.412,348.668,15.521,20.863,43.806,0,4.731,5852.627,4295
20-02-2025 04:37,29.466,4.484,234.71,19.103,37.878,105.327,0,4.738,2086.954,4300
20-02-2025 04:37,29.482,5.653,447.377,12.635,39.861,45.11,0,4.745,3266.54,4305
20-02-2025 04:37,29.485,1.327,471.581,2.814,25.491,79.938,0,4.747,2266.465,4310
20-02-2025 04:37,29.503,6.509,429.364,15.16,39.525,15.765,0,4.756,3123.959,4315
20-02-2025 04:38,29.509,1.925,241.246,7.981,21.738,1.844,0,4.759,2182.079,4320
20-02-2025 04:38,29.522,4.652,456.523,10.189,38.88,78.724,0,4.766,1933.904,4325
20-02-2025 04:38,29.539,6.263,489.56,12.793,24.288,93.348,0,4.774,54.578,4330
20-02-2025 04:38,29.548,3.087,462.189,6.68,35.639,81.206,0,4.779,841.378,4335
20-02-2025 04:38,29.553,1.821,309.093,5.892,23.865,81.601,0,4.781,2772.498,4340
20-02-2025 04:38,29.562,3.332,391.575,8.509,22.29,77.091,0,4.786,961.525,4345
20-02-2025 04:38,29.574,4.466,405.866,11.003,28.72,66.329,0,4.792,5932.977,4350
20-02-2025 04:38,29.587,4.557,250.126,18.219,24.929,50.788,0,4.798,710.924,4355
20-02-2025 04:38,29.598,3.993,463.302,8.618,20.27,104.555,0,4.804,603.381,4360
20-02-2025 04:38,29.616,6.247,226.755,27.547,21.156,86.401,0,4.812,2102.914,4365
20-02-2025 04:38,29.627,3.977,467.592,8.504,38.748,86.826,0,4.818,1381.047,4370
20-02-2025 04:38,29.643,6.022,217.549,27.679,39.983,93.113,0,4.826,5388.001,4375
20-02-2025 04:39,29.648,1.654,391.117,4.228,30.301,62.655,0,4.829,4947.303,4380
20-02-2025 04:39,29.662,5.244,319.87,16.393,21.304,44.024,0,4.836,3698.356,4385
20-02-2025 04:39,29.675,4.365,449.693,9.707,26.39,52.717,0,4.842,4133.767,4390
20-02-2025 04:39,29.683,3.193,476.856,6.697,21.61,69.75,0,4.846,2556.878,4395
20-02-2025 04:39,29.687,1.215,498.046,2.439,25.928,2.027,0,4.848,4394.461,4400
20-02-2025 04:39,29.692,1.824,385.092,4.738,39.032,26.999,0,4.851,2677.409,4405
20-02-2025 04:39,29.708,5.786,314.49,18.397,29.221,102.461,0,4.859,5417.322,4410
20-02-2025 04:39,29.715,2.435,453.229,5.373,28.763,76.291,0,4.862,2048.133,4415
20-02-2025 04:39,29.728,4.944,308.724,16.014,30.581,38.155,0,4.869,2110.302,4420
20-02-2025 04:39,29.743,5.326,448.954,11.863,36.877,74,0,4.876,2996.94,4425
20-02-2025 04:39,29.749,1.946,272.203,7.149,25.668,24.702,0,4.879,4572.637,4430
20-02-2025 04:39,29.765,5.824,225.908,25.782,34.263,18.174,0,4.887,4434.431,4435
20-02-2025 04:40,29.775,3.712,200.95,18.474,37.71,86.204,0,4.892,3288.289,4440
20-02-2025 04:40,29.793,6.453,311.058,20.744,35.559,40.495,0,4.901,4142.818,4445
20-02-2025 04:40,29.811,6.353,212.434,29.906,27.071,17.066,0,4.91,2360.575,4450
20-02-2025 04:40,29.819,3.047,230.888,13.196,25.678,9.348,0,4.914,3204.989,4455
20-02-2025 04:40,29.836,6.172,330.165,18.693,25.924,47.967,0,4.923,18.29,4460
20-02-2025 04:40,29.848,4.239,241.817,17.529,27.346,16.855,0,4.929,1527.126,4465
20-02-2025 04:40,29.867,6.808,361.846,18.815,21.523,15.478,0,4.938,5266.05,4470
20-02-2025 04:40,29.873,2.018,367.19,5.497,29.569,118.163,0,4.941,4068.77,4475
20-02-2025 04:40,29.883,3.579,256.335,13.961,26.983,39.835,0,4.946,5643.602,4480
20-02-2025 04:40,29.889,2.452,341.561,7.179,31.45,23.41,0,4.949,2424.762,4485
20-02-2025 04:40,29.898,3.011,230.382,13.07,37.621,102.396,0,4.954,5771.569,4490
20-02-2025 04:40,29.909,4.053,459.855,8.814,20.988,0.798,0,4.959,3094.099,4495
20-02-2025 04:41,29.919,3.739,481.232,7.77,25.757,101.929,0,4.964,3260.795,4500
20-02-2025 04:41,29.931,4.224,265.896,15.887,36.436,90.446,0,4.97,2818.333,4505
20-02-2025 04:41,29.938,2.557,437.79,5.842,36.397,78.939,0,4.974,5658.286,4510
20-02-2025 04:41,29.949,3.786,335.587,11.282,34.272,40.294,0,4.979,1886.788,4515
20-02-2025 04:41,29.952,1.323,351.963,3.759,30.003,92.689,0,4.981,2074.814,4520
20-02-2025 04:41,29.959,2.45,215.303,11.378,39.12,82.318,0,4.984,2020.735,4525
20-02-2025 04:41,29.972,4.598,275.554,16.685,26.633,77.909,0,4.991,1790.531,4530
20-02-2025 04:41,29.982,3.647,342.457,10.649,25.795,112.064,0,4.996,1601.125,4535
20-02-2025 04:41,30,6.26,466.476,13.421,23.404,29.702,0,5.004,5588.545,4540
20-02-2025 04:41,30.008,2.966,254.18,11.669,24.242,68.309,0,5.009,2913.09,4545
20-02-2025 04:41,30.016,2.833,403.331,7.025,28.246,23.403,0,5.012,2230.615,4550
20-02-2025 04:41,30.032,6.046,208.98,28.93,33.56,84.868,0,5.021,5315.494,4555
20-02-2025 04:42,30.036,1.289,391.652,3.292,30.736,109.162,0,5.023,571.707,4560
20-02-2025 04:42,30.046,3.711,453.702,8.18,35.65,111.196,0,5.028,3311.774,4565
20-02-2025 04:42,30.065,6.781,209.441,32.376,36.485,42.725,0,5.037,4620.822,4570
20-02-2025 04:42,30.074,3.064,302.702,10.122,31.057,111.203,0,5.041,3126.866,4575
20-02-2025 04:42,30.082,3.059,239.537,12.771,22.494,64.943,0,5.046,5388.837,4580
20-02-2025 04:42,30.089,2.582,333.335,7.746,30.726,47.056,0,5.049,4971.407,4585
20-02-2025 04:42,30.103,4.963,330.113,15.034,30.238,100.248,0,5.056,2510.611,4590
20-02-2025 04:42,30.108,1.863,224.419,8.3,32.338,106.518,0,5.059,4738.189,4595
20-02-2025 04:42,30.121,4.503,466.447,9.654,33.529,58.003,0,5.065,2942.714,4600
20-02-2025 04:42,30.129,3.022,428.265,7.057,28.412,38.928,0,5.069,3630.881,4605
20-02-2025 04:42,30.134,1.635,417.849,3.913,20.777,15.486,0,5.072,4323.008,4610
20-02-2025 04:42,30.143,3.193,379.407,8.415,25.428,71.259,0,5.076,481.243,4615
20-02-2025 04:43,30.158,5.585,317.755,17.576,21.951,43.518,0,5.084,3067.194,4620
20-02-2025 04:43,30.171,4.522,319.182,14.168,20.536,27.571,0,5.09,1297.641,4625
20-02-2025 04:43,30.174,1.139,414.07,2.75,23.131,90.569,0,5.092,3069.609,4630
20-02-2025 04:43,30.181,2.49,416.839,5.973,24.045,13.596,0,5.095,5788.674,4635
20-02-2025 04:43,30.197,5.688,422.284,13.471,36.498,63.973,0,5.103,3059.552,4640
20-02-2025 04:43,30.215,6.769,352.012,19.229,35.589,16.622,0,5.112,4836.982,4645
20-02-2025 04:43,30.228,4.369,356.776,12.246,32.747,87.872,0,5.118,2701.51,4650
20-02-2025 04:43,30.237,3.381,205.869,16.425,37.519,67.682,0,5.123,5478.572,4655
20-02-2025 04:43,30.256,6.853,300.457,22.809,32.424,40.794,0,5.133,4916.448,4660
20-02-2025 04:43,30.273,6.228,449.258,13.864,29.838,75.186,0,5.141,5682.761,4665
20-02-2025 04:43,30.283,3.34,491.755,6.792,26.127,77.594,0,5.146,750.049,4670
20-02-2025 04:43,30.294,4.174,366.343,11.394,24.325,101.345,0,5.152,2221.479,4675
20-02-2025 04:44,30.313,6.727,298.604,22.529,22.26,68.194,0,5.161,4990.28,4680
20-02-2025 04:44,30.316,1.058,240.156,4.407,35.82,54.185,0,5.163,2165.322,4685
20-02-2025 04:44,30.334,6.505,241.402,26.948,29.734,44.154,0,5.172,5225.35,4690
20-02-2025 04:44,30.344,3.781,478.791,7.897,25.826,95.469,0,5.177,4934.584,4695
20-02-2025 04:44,30.35,1.974,349.66,5.644,34.92,98.774,0,5.18,2002.005,4700
20-02-2025 04:44,30.353,1.091,352.766,3.094,29.034,32.106,0,5.181,4931.798,4705
20-02-2025 04:44,30.361,2.963,490.765,6.037,38.311,65.196,0,5.185,4789.024,4710
20-02-2025 04:44,30.367,1.99,323.406,6.154,22.262,42.175,0,5.188,1674.947,4715
20-02-2025 04:44,30.383,5.835,463.252,12.595,31.195,92.551,0,5.196,3996.876,4720
20-02-2025 04:44,30.399,5.722,360.992,15.852,24.043,4.083,0,5.204,5638.802,4725
20-02-2025 04:44,30.405,2.157,314.092,6.867,21.855,102.949,0,5.207,829.481,4730
20-02-2025 04:44,30.418,4.848,483.873,10.019,21.769,57.011,0,5.214,1240.851,4735
20-02-2025 04:45,30.425,2.421,398.994,6.069,24.488,85.58,0,5.217,3530.141,4740
20-02-2025 04:45,30.435,3.527,204.722,17.228,33.746,111.928,0,5.222,1215.528,4745
20-02-2025 04:45,30.439,1.39,219.586,6.328,28.283,0.914,0,5.224,5999.425,4750
20-02-2025 04:45,30.448,3.387,466.333,7.262,38.549,58.438,0,5.229,5401.892,4755
20-02-2025 04:45,30.465,6.22,483.165,12.872,38.308,111.197,0,5.237,468.334,4760
20-02-2025 04:45,30.483,6.287,364.686,17.239,23.873,46.178,0,5.246,1200.678,4765
20-02-2025 04:45,30.491,3.106,405.056,7.667,23.285,80.533,0,5.25,4838.554,4770
20-02-2025 04:45,30.497,1.988,241.839,8.222,31.669,87.603,0,5.253,2990.34,4775
20-02-2025 04:45,30.514,6.098,281.553,21.658,26.259,19.337,0,5.262,5320.819,4780
20-02-2025 04:45,30.529,5.612,372.925,15.049,33.718,29.753,0,5.269,1211.572,4785
20-02-2025 04:45,30.547,6.216,428.881,14.494,37.229,119.324,0,5.278,1141.538,4790
20-02-2025 04:45,30.557,3.817,216.788,17.608,28.325,21.353,0,5.283,763.195,4795
20-02-2025 04:46,30.562,1.679,482.374,3.48,28.7,76.651,0,5.286,5039.789,4800
20-02-2025 04:46,30.566,1.451,345.445,4.2,23.683,105.219,0,5.288,2193.251,4805
20-02-2025 04:46,30.57,1.29,382.378,3.373,29.227,11.425,0,5.289,1104.57,4810
20-02-2025 04:46,30.579,3.503,447.148,7.835,34.328,52.419,0,5.294,5185.185,4815
20-02-2025 04:46,30.583,1.37,493.118,2.779,27.293,11.659,0,5.296,2426.051,4820
20-02-2025 04:46,30.602,6.67,345.262,19.317,39.994,107.377,0,5.305,1416.859,4825
20-02-2025 04:46,30.619,6.363,492.414,12.921,25.592,97.465,0,5.314,4983.125,4830
20-02-2025 04:46,30.636,5.916,338.424,17.48,23.233,14.14,0,5.322,2332.68,4835
20-02-2025 04:46,30.649,4.908,309.388,15.864,22.701,103.336,0,5.329,3672.184,4840
20-02-2025 04:46,30.669,6.994,262.179,26.677,34.025,73.939,0,5.339,4026.291,4845
20-02-2025 04:46,30.686,6.086,421.126,14.453,29.448,110.959,0,5.347,2124.032,4850
20-02-2025 04:46,30.693,2.628,347.449,7.564,39.825,116.063,0,5.351,778.065,4855
20-02-2025 04:47,30.703,3.71,364.082,10.191,21.427,53.053,0,5.356,877.274,4860
20-02-2025 04:47,30.722,6.723,290.317,23.159,35.72,53.602,0,5.366,3084.639,4865
20-02-2025 04:47,30.731,3.324,438.809,7.575,27.783,108.202,0,5.37,3380.828,4870
20-02-2025 04:47,30.75,6.834,318.506,21.458,21.04,21.99,0,5.38,3012.717,4875
20-02-2025 04:47,30.769,6.841,322.418,21.216,25.515,118.226,0,5.389,3707.006,4880
20-02-2025 04:47,30.784,5.484,222.294,24.671,26.531,61.016,0,5.397,2404.389,4885
20-02-2025 04:47,30.795,3.664,231.014,15.862,22.735,91.479,0,5.402,3216.032,4890
20-02-2025 04:47,30.808,4.912,491.305,9.997,29.757,69.021,0,5.409,1088.737,4895
20-02-2025 04:47,30.818,3.603,306.229,11.767,35.936,112.742,0,5.414,986.403,4900
20-02-2025 04:47,30.835,6.136,461.807,13.286,20.221,107.675,0,5.422,3545.564,4905
20-02-2025 04:47,30.854,6.92,234.407,29.522,20.956,74.88,0,5.432,731.597,4910
20-02-2025 04:47,30.87,5.501,476.932,11.533,37.287,93.88,0,5.44,2790.822,4915
20-02-2025 04:48,30.875,1.745,366.274,4.764,28.582,8.86,0,5.442,3446.084,4920
20-02-2025 04:48,30.88,2.087,310.609,6.72,32.369,25.856,0,5.445,5726.192,4925
20-02-2025 04:48,30.886,2.169,230.916,9.394,31.268,78.863,0,5.448,430.543,4930
20-02-2025 04:48,30.892,1.84,490.303,3.752,20.893,93.676,0,5.45,567.575,4935
20-02-2025 04:48,30.904,4.568,455.217,10.035,24.684,95.524,0,5.457,274.236,4940
20-02-2025 04:48,30.907,1.154,314.128,3.672,34.205,19.452,0,5.458,1656.703,4945
20-02-2025 04:48,30.913,2.089,208.788,10.007,37.956,35.856,0,5.461,1697.343,4950
20-02-2025 04:48,30.93,5.949,316.479,18.796,28.606,2.458,0,5.47,1999.611,4955
20-02-2025 04:48,30.942,4.287,250.765,17.095,35.088,60.342,0,5.475,778.848,4960
20-02-2025 04:48,30.958,5.935,284.305,20.874,31.542,113.339,0,5.484,23.753,4965
20-02-2025 04:48,30.975,6.174,293.999,20.999,23.543,14.224,0,5.492,4126.532,4970
20-02-2025 04:48,30.991,5.824,328.16,17.747,33.36,39.941,0,5.5,2796.556,4975
20-02-2025 04:49,31.008,5.785,306.677,18.865,32.838,101.691,0,5.508,1527.08,4980
20-02-2025 04:49,31.012,1.667,371.187,4.49,25.566,69.983,0,5.511,940.444,4985
20-02-2025 04:49,31.03,6.237,458.878,13.593,37.501,92.458,0,5.519,3072.487,4990
20-02-2025 04:49,31.037,2.631,496.458,5.3,22.195,8.439,0,5.523,1659.408,4995
20-02-2025 04:49,31.048,4.004,426.767,9.381,39.294,11.417,0,5.529,4610.291,5000
20-02-2025 04:49,31.065,6.116,463.719,13.189,31.96,71.579,0,5.537,5205.753,5005
20-02-2025 04:49,31.079,5.137,210.804,24.369,37.755,45.704,0,5.544,5126.335,5010
20-02-2025 04:49,31.084,1.797,218.233,8.233,23.532,98.017,0,5.547,4740.177,5015
20-02-2025 04:49,31.102,6.424,215.809,29.769,31.477,60.526,0,5.556,2130.714,5020
20-02-2025 04:49,31.107,1.774,216.593,8.19,32.183,74.881,0,5.558,1742.862,5025
20-02-2025 04:49,31.114,2.54,378.341,6.713,21.355,21.747,0,5.562,4332.603,5030
20-02-2025 04:49,31.126,4.454,357.246,12.468,28.122,14.717,0,5.568,731.073,5035
20-02-2025 04:50,31.145,6.676,395.675,16.872,39.36,35.869,0,5.577,3425.164,5040
20-02-2025 04:50,31.153,2.932,323.701,9.058,22.98,64.381,0,5.581,3218.231,5045
20-02-2025 04:50,31.163,3.703,433.586,8.54,35.819,38.242,0,5.586,3223.583,5050
20-02-2025 04:50,31.176,4.493,243.501,18.453,30.273,89.962,0,5.593,3697.473,5055
20-02-2025 04:50,31.194,6.577,200.467,32.809,21.404,51.239,0,5.602,60.445,5060
20-02-2025 04:50,31.207,4.51,491.972,9.167,22.939,102.568,0,5.608,1506.901,5065
20-02-2025 04:50,31.221,5.266,348.472,15.111,28.651,7.634,0,5.615,3573.089,5070
20-02-2025 04:50,31.239,6.29,355.692,17.684,39.028,44.596,0,5.624,490.521,5075
20-02-2025 04:50,31.253,5.082,319.09,15.927,39.596,25.681,0,5.631,831.407,5080
20-02-2025 04:50,31.26,2.631,366.317,7.183,20.166,100.568,0,5.635,3897.138,5085
20-02-2025 04:50,31.267,2.522,328.826,7.67,36.362,103.45,0,5.638,5157.321,5090
20-02-2025 04:50,31.28,4.45,333.689,13.336,21.875,50.489,0,5.644,502.136,5095
20-02-2025 04:51,31.285,2.068,390.165,5.301,39.702,95.459,0,5.647,3017.772,5100
20-02-2025 04:51,31.305,6.972,467.548,14.911,24.595,19.629,0,5.657,2848.427,5105
20-02-2025 04:51,31.314,3.436,283.787,12.109,21.312,29.375,0,5.662,1060.747,5110
20-02-2025 04:51,31.32,2.213,208.828,10.596,29.697,62.492,0,5.665,207.399,5115
20-02-2025 04:51,31.334,5.029,291.364,17.262,20.056,14.257,0,5.672,5341.825,5120
20-02-2025 04:51,31.344,3.526,412.188,8.554,20.287,22.901,0,5.677,1633.077,5125
20-02-2025 04:51,31.356,4.432,354.193,12.514,27.942,39.972,0,5.683,1878.403,5130
20-02-2025 04:51,31.363,2.436,336.884,7.23,24.073,61.093,0,5.686,1089.005,5135
20-02-2025 04:51,31.367,1.439,268.976,5.35,33.179,83.923,0,5.688,297.514,5140
20-02-2025 04:51,31.371,1.433,318.979,4.491,24.215,69.146,0,5.69,1081.301,5145
20-02-2025 04:51,31.388,6.14,253.796,24.194,38.715,107.197,0,5.699,741.987,5150
20-02-2025 04:51,31.394,2.157,396.868,5.435,35.305,111.225,0,5.702,118.334,5155
20-02-2025 04:52,31.409,5.347,338.464,15.799,26.991,58.328,0,5.709,3236.595,5160
20-02-2025 04:52,31.422,4.643,254.937,18.212,20.995,61.65,0,5.716,3808.208,5165
20-02-2025 04:52,31.44,6.618,285.445,23.185,21.5,15.147,0,5.725,4841.447,5170
20-02-2025 04:52,31.45,3.586,438.769,8.173,33.999,47.238,0,5.73,1746.889,5175
20-02-2025 04:52,31.454,1.318,391.521,3.365,26.59,16.972,0,5.732,4882.089,5180
20-02-2025 04:52,31.469,5.28,473.424,11.153,25.971,57.499,0,5.739,1572.884,5185
20-02-2025 04:52,31.475,2.282,343.02,6.654,32.021,36.871,0,5.742,1933.52,5190
20-02-2025 04:52,31.49,5.449,423.712,12.859,23.101,28.361,0,5.75,191.232,5195
20-02-2025 04:52,31.494,1.448,218.695,6.62,33.222,115.486,0,5.752,5294.325,5200
20-02-2025 04:52,31.501,2.401,280.232,8.568,22.348,72.659,0,5.755,3712.049,5205
20-02-2025 04:52,31.507,2.124,289.96,7.325,24.105,79.487,0,5.758,5901.442,5210
20-02-2025 04:52,31.517,3.576,472.453,7.569,31.427,29.336,0,5.763,4240.335,5215
20-02-2025 04:53,31.529,4.532,360.255,12.579,24.609,6.287,0,5.769,1485.199,5220
20-02-2025 04:53,31.543,4.971,269.218,18.464,35.2,76.59,0,5.776,4636.052,5225
20-02-2025 04:53,31.546,1.157,278.779,4.151,29.869,47.78,0,5.778,3439.578,5230
